,player_id,pts,reb,ast,blk,stl,fg%,ft%,fg3m,min,tov
0,203932,16.1,6.75,2.0,0.7,0.9,0.44,0.78,1.4,33.9,1.6
1,201143,12.3,5.8,3.2,1.0,0.7,0.47,0.76,1.1,30.2,1.6
2,202329,9.8,5.39,1.8,0.4,0.9,0.44,0.74,1.4,28.0,1.1
3,202692,8.3,2.42,1.5,0.1,0.5,0.41,0.77,0.7,20.8,1.0
4,203518,5.5,1.73,1.0,0.1,0.5,0.41,0.8,1.1,17.0,0.6
5,203458,8.3,6.87,0.7,1.3,0.5,0.51,0.65,0.0,23.3,1.2
6,1627816,2.2,0.93,0.5,0.0,0.1,0.45,1.0,0.3,9.1,0.3
7,203459,10.0,3.48,1.6,0.3,0.6,0.42,0.81,1.4,26.3,1.0
8,101161,3.3,3.13,0.8,0.4,0.5,0.46,0.6,0.0,13.6,0.6
9,203083,15.6,11.09,2.4,1.6,1.1,0.51,0.62,0.1,33.3,2.0
10,2738,8.1,3.87,3.3,0.5,0.9,0.46,0.74,0.8,26.7,1.2
11,101106,2.2,3.56,0.7,1.0,0.2,0.44,0.55,0.0,13.3,0.8
12,1626150,9.8,2.65,3.7,0.2,1.0,0.45,0.82,0.7,26.5,1.6
13,203952,15.9,4.99,2.3,0.4,0.9,0.45,0.8,1.3,32.2,1.6
14,203076,25.0,10.1,2.3,1.9,1.2,0.52,0.77,0.4,35.3,2.2
15,201229,7.2,2.33,0.9,0.2,0.5,0.43,0.82,1.0,18.1,0.7
16,203382,4.0,3.69,0.6,0.6,0.3,0.47,0.67,0.0,14.9,0.7
17,203085,13.7,2.7,3.4,0.2,0.9,0.42,0.81,1.8,31.2,1.6
18,202340,14.4,3.3,2.3,0.2,1.1,0.43,0.78,1.7,30.7,1.5
19,203463,6.8,2.28,1.0,0.3,0.6,0.42,0.79,0.9,19.2,0.8
20,202687,5.1,4.47,0.6,1.1,0.4,0.5,0.64,0.0,17.8,0.8
21,201933,19.3,4.71,4.2,0.4,1.0,0.42,0.8,1.5,34.2,2.2
22,1626246,5.7,3.71,0.5,0.3,0.4,0.45,0.75,0.0,14.4,0.7
23,1626171,12.0,6.07,1.4,0.4,0.7,0.44,0.77,1.0,25.2,1.3
24,202711,12.5,3.05,1.9,0.2,0.7,0.44,0.83,1.6,28.1,1.3
25,203078,19.8,3.86,4.7,0.3,1.1,0.44,0.84,1.9,35.2,2.1
26,1627742,16.2,4.19,3.1,0.4,0.9,0.45,0.79,0.9,32.7,2.0
27,201572,9.2,3.67,1.0,0.5,0.4,0.41,0.78,1.1,21.7,0.9
28,203998,4.8,2.44,0.6,0.1,0.3,0.46,0.67,0.6,13.2,0.5
