,player_id,pts,reb,ast,blk,stl,fg%,ft%,fg3m,min,tov
183,204038,8.4,2.1,1.1,0.1,0.5,0.4,0.83,1.7,21.8,0.3
184,1626204,9.4,8.2,3.2,0.6,1.5,0.52,0.7,0.5,26.8,1.4
185,2544,27.4,8.4,8.3,0.6,1.3,0.51,0.67,2.0,35.2,3.6
186,101150,20.0,2.9,5.4,0.1,0.8,0.43,0.88,1.4,26.6,2.4
187,201601,5.0,1.8,0.5,0.3,0.3,0.44,0.38,0.5,15.3,0.5
188,1627781,1.4,0.6,0.0,0.0,0.0,0.31,1.0,0.4,4.7,0.4
189,1627763,15.6,4.5,3.2,0.2,0.7,0.5,0.92,1.6,28.6,1.4
190,1627736,11.3,2.4,1.2,0.1,0.7,0.47,0.87,2.0,23.2,0.7
191,201188,13.6,7.9,4.4,1.1,1.1,0.45,0.75,1.3,30.8,2.0
192,101162,5.0,5.5,1.4,0.5,0.1,0.52,0.7,0.0,16.0,1.1
193,201158,10.5,2.5,1.7,0.1,0.4,0.41,0.87,1.9,23.0,0.9
194,202694,13.9,6.1,1.5,0.3,0.6,0.44,0.83,1.9,27.9,1.2
195,203935,8.9,2.9,4.0,0.4,1.8,0.42,0.81,1.6,27.5,1.5
196,1626209,8.8,4.1,1.5,0.1,1.0,0.41,0.75,0.7,20.8,1.5
197,202693,9.4,4.6,1.4,0.4,0.6,0.42,0.75,1.2,21.9,0.9
198,1627737,4.2,3.3,0.5,0.3,0.4,0.38,0.7,0.4,11.6,0.8
199,101107,10.1,5.4,1.2,0.8,0.9,0.43,0.82,1.9,28.4,0.6
200,203486,7.8,6.4,3.0,0.9,0.8,0.59,0.58,0.0,21.1,1.5
201,203521,5.9,1.6,3.8,0.0,0.3,0.4,0.82,0.9,16.9,1.4
202,203090,7.7,4.5,1.2,0.9,1.1,0.49,0.67,0.6,23.6,0.8
203,203086,5.9,3.8,1.2,0.1,0.2,0.55,0.87,0.8,14.4,0.7
204,201563,7.0,2.3,1.0,0.4,0.3,0.49,0.73,0.1,10.7,1.0
205,203487,4.8,2.5,2.5,0.5,0.7,0.36,0.58,0.4,13.3,0.7
206,203077,6.7,3.9,1.0,0.6,0.5,0.48,0.79,0.3,18.4,0.7
207,201144,21.1,3.4,6.4,0.3,1.3,0.44,0.84,2.2,33.5,1.9
208,203488,7.0,3.8,1.2,0.6,0.3,0.41,0.85,1.4,20.4,0.8
209,203118,5.8,3.4,0.8,0.2,0.3,0.4,0.75,1.3,17.7,0.6
210,203101,4.4,2.2,0.9,0.2,0.3,0.67,0.53,0.0,9.6,0.6
211,1626149,16.6,6.5,2.0,1.3,0.9,0.62,0.64,0.0,26.3,1.6
212,1626167,13.3,7.2,1.6,2.7,0.8,0.49,0.74,1.0,28.6,1.4
213,202357,9.6,5.7,1.9,0.7,0.7,0.48,0.75,1.3,23.2,1.1
214,2403,3.6,2.9,0.6,0.4,0.4,0.5,0.64,0.0,13.0,0.3
215,203457,4.9,4.2,0.6,1.2,0.9,0.58,0.7,0.0,13.7,0.6
216,201156,2.3,0.3,0.5,0.3,0.0,0.35,0.0,0.8,9.3,0.5
217,201587,9.3,5.2,3.3,0.6,0.9,0.45,0.83,1.5,31.4,1.6
218,203917,5.9,1.9,1.2,0.1,0.3,0.4,0.89,1.0,14.9,0.8
219,203999,20.1,10.9,7.3,0.7,1.4,0.51,0.82,1.0,31.3,3.1
220,202703,15.2,7.4,1.2,0.7,0.7,0.44,0.85,2.5,27.1,1.0
221,202696,20.8,12.0,3.8,1.1,1.0,0.52,0.79,1.1,31.4,2.0
222,203943,8.4,7.8,1.9,0.8,0.7,0.46,0.7,0.7,25.3,1.3
223,1626181,8.6,2.4,1.5,0.2,0.7,0.48,0.77,1.1,18.8,1.1
224,201956,6.3,3.2,0.7,0.3,0.6,0.53,0.69,0.4,14.5,0.6
225,203490,13.9,5.6,2.1,0.6,1.5,0.46,0.82,1.9,30.1,1.2
226,200782,7.3,5.9,1.2,0.5,1.6,0.39,0.71,1.8,34.2,0.8
227,1627783,16.9,6.9,3.1,0.7,0.9,0.55,0.79,1.0,31.8,1.9
228,1626192,6.9,4.2,2.0,0.4,0.5,0.47,0.71,1.1,20.7,0.5
229,201976,7.6,5.0,3.8,0.6,0.9,0.41,0.75,1.4,27.4,1.1
230,1627775,2.6,1.6,1.0,0.1,0.8,0.41,0.8,0.3,13.7,0.6
231,202335,3.6,2.4,0.5,0.2,0.3,0.37,0.6,0.7,13.7,0.3
232,201988,9.9,2.2,3.0,0.1,0.6,0.42,0.85,1.9,23.3,1.1
233,2200,3.9,4.5,1.7,0.5,0.2,0.45,0.69,0.2,12.0,0.5
234,202331,28.0,8.2,4.1,0.4,2.2,0.44,0.84,3.8,36.9,2.7
235,200794,12.6,7.2,2.0,0.8,1.2,0.48,0.72,0.8,27.1,1.4
236,203112,1.7,2.5,0.8,0.4,0.1,0.22,0.7,0.2,12.3,0.4
237,1626188,6.9,2.1,1.6,0.0,0.3,0.47,0.75,1.1,14.3,0.7
238,200765,9.2,5.2,8.0,0.2,1.2,0.4,0.62,1.1,29.8,2.8
239,203526,5.3,1.7,2.5,0.1,0.4,0.45,0.89,0.5,12.8,0.9
240,101109,4.3,1.0,1.6,0.2,0.3,0.41,1.0,0.6,11.5,0.4
241,203493,11.3,2.7,2.0,0.2,0.6,0.41,0.92,2.3,29.8,1.0
242,202704,15.4,2.6,4.2,0.1,0.7,0.42,0.86,2.1,27.9,1.8
243,1626158,8.2,4.7,0.9,1.1,0.6,0.62,0.72,0.0,16.9,0.7
244,201937,12.7,3.6,6.1,0.1,1.3,0.4,0.85,1.2,27.9,2.6
